gene	KEGG.ID
Ppef2	K13807
Ppef1	K13807
Cmpk2	K13809
Papss1	K13811
Papss2	K13811
Stx12	K13813
Hba-a2	K13822
Hba-a1	K13822
Hbb-bs	K13823
Hbb-bt	K13823
Hbb-bh2	K13823
Hbb-bh1	K13825
Hbb-y	K13825
Hba-x	K13826
Hbq1a	K13827
Hbq1b	K13827
Slc4a2	K13855
Slc4a3	K13856
Slc4a5	K13857
Slc4a7	K13858
Slc4a8	K13859
Slc4a9	K13860
Slc4a10	K13861
Slc4a11	K13862
Slc7a1	K13863
Slc7a2	K13864
Slc7a3	K13865
Slc7a4	K13866
Slc7a7	K13867
Slc7a9	K13868
Slc7a15	K13868
Slc7a11	K13869
Slc7a12	K13870
Slc7a13	K13870
Slc7a14	K13871
Slc7a6	K13872
Best1	K13878
Best2	K13879
Best3	K13880
Coro1a	K13882
Rilp	K13883
Marco	K13884
Scarb1	K13885
Coro6	K13886
Coro1b	K13886
Coro1c	K13886
Coro2a	K13887
Coro2b	K13887
Cst3	K13899
Cst6	K13902
Cst7	K13903
Cst8	K13904
Cst9	K13905
Cst11	K13906
Cstb	K13907
Stfa1	K13907
Stfa2	K13907
Stfa3	K13907
Csta1	K13907
Csta2	K13907
Muc5ac	K13908
Muc5b	K13908
Dmbt1	K13912
Cdcp3	K13912
Lyz2	K13915
Lyz1	K13915
Camp	K13916
Rngtt	K13917
H6pd	K13937
Ptgr1	K13948
Ptgr2	K13949
Adh1	K13951
Adh7	K13951
Ipp	K13956
Klhl33	K13957
Klhl36	K13958
Klhl38	K13959
Ube2t	K13960
Slc9a4	K13961
Slc26a7	K13962
Serpinb3a	K13963
Serpinb9b	K13963
Serpinb9c	K13963
Serpinb6b	K13963
Serpinb9f	K13963
Serpinb9e	K13963
Serpinb6a	K13963
Serpinb9	K13963
Serpinb9d	K13963
Serpinb13	K13963
Serpinb10	K13963
Serpinb3c	K13963
Serpinb3b	K13963
Serpinb3d	K13963
Serpinb6e	K13963
Serpinb9h	K13963
Serpinb9g	K13963
Serpinb6c	K13963
Serpinb7	K13964
Serpinb8	K13965
Serpinb11	K13966
Serpinb12	K13966
Adh4	K13980
Akr1e1	K13981
Ddx4	K13982
Mov10l1	K13983
Txndc5	K13984
Napepld	K13985
Map3k15	K13986
Nudt5	K13987
Nudt9	K13988
Derl2	K13989
Derl3	K13989
Ftcd	K13990
Pdhx	K13997
Ckap4	K13999
Rrbp1	K14000
Sil1	K14001
Preb	K14003
Sec13	K14004
Sec31b	K14005
Sec31a	K14005
Sec23a	K14006
Sec23b	K14006
Sec24c	K14007
Sec24d	K14007
Sec24a	K14007
Sec24b	K14007
Erlec1	K14008
Bcap31	K14009
Tram1l1	K14010
Tram1	K14010
Ubxn6	K14011
Nsfl1c	K14012
Svip	K14014
Nploc4	K14015
Ufd1	K14016
Plaa	K14018
Ppp1r15a	K14019
Wfs1	K14020
Bak1	K14021
Selenos	K14025
Sel1l	K14026
Sel1l2	K14026
Herpud1	K14027
Rabggta	K14050
Pnlip	K14073
Pnliprp1	K14074
Pnliprp2	K14075
Tpcn2	K14077
Slc26a3	K14078
Tent2	K14079
Aldh7a1	K14085
Ptar1	K14137
Irgm1	K14139
Irgm2	K14139
Igtp	K14140
Tlr11	K14142
Chkb	K14156
Chka	K14156
Aass	K14157
Slc5a1	K14158
Gm5134	K14158
Dusp22	K14165
Epm2a	K14165
Dusp15	K14165
Dusp14	K14165
Ptpmt1	K14165
Dusp26	K14165
Dusp28	K14165
Dusp19	K14165
Dusp23	K14165
Dusp11	K14165
Dusp21	K14165
Dusp18	K14165
Cdkn3	K14167
Ctu1	K14168
Ctu2	K14169
Dimt1	K14191
Slc15a1	K14206
Slc38a2	K14207
Xpnpep2	K14208
Slc36a3	K14209
Slc36a1	K14209
Slc36a4	K14209
Slc36a2	K14209
Slc3a1	K14210
Eln	K14211
Sppl2c	K14212
Pepd	K14213
Nfkbid	K14214
Oas1g	K14216
Oas1b	K14216
Oas3	K14216
Oas2	K14216
Oas1a	K14216
Ifit1bl2	K14217
Ifit1	K14217
Ifit1bl1	K14217
Nfkbiz	K14242
Gm22739	K14276
Gm22068	K14276
Gm26121	K14276
Gm22513	K14276
Gm23804	K14276
Gm24924	K14276
Gm23322	K14276
Gm26505	K14276
Gm23686	K14276
Gm23511	K14276
Gm23330	K14276
Gm23467	K14276
Gm26361	K14276
Gm22042	K14276
Gm25581	K14276
Gm25818	K14276
Rnu1a1	K14276
Rnu1b6	K14276
Gm25813	K14277
Gm23472	K14277
Gm25360	K14277
Gm25939	K14277
Gm26316	K14277
Gm22973	K14277
Gm26108	K14277
Rnu2-10	K14277
Gm25135	K14278
Gm22005	K14278
Gm24407	K14278
Gm24265	K14278
Gm25313	K14279
Gm23793	K14279
Gm24871	K14279
Gm22265	K14279
Gm24043	K14279
Gm23102	K14279
Gm22365	K14279
Gm23287	K14279
Gm23143	K14279
Gm25099	K14279
Rnu5g	K14279
Gm25790	K14280
Gm23103	K14280
Gm22444	K14280
Gm23445	K14280
Gm26331	K14280
Gm24445	K14280
Gm22509	K14280
Gm22286	K14280
Gm23730	K14280
Gm23248	K14280
Gm22069	K14280
Gm22623	K14280
Gm26239	K14280
Gm24019	K14280
Gm22911	K14280
Gm25626	K14280
Gm23041	K14280
Gm26122	K14280
Gm22950	K14280
Gm22260	K14280
Gm23422	K14280
Gm24267	K14280
Gm22114	K14280
Gm25457	K14280
Gm25930	K14280
Gm23507	K14280
Gm24149	K14280
Gm23506	K14280
Gm25929	K14280
Gm24870	K14280
Gm25020	K14280
Gm25670	K14280
Gm23622	K14280
Gm26178	K14280
Gm22977	K14280
Gm23649	K14280
Gm22474	K14280
Gm23610	K14280
Gm22886	K14280
Gm25431	K14280
Gm22113	K14280
Gm24535	K14280
Gm24268	K14280
Gm26441	K14280
Gm23794	K14280
Gm22057	K14280
Gm25793	K14280
Gm23678	K14280
Gm25207	K14280
Gm24592	K14280
Gm25258	K14280
Gm23369	K14280
Gm23503	K14280
Gm22505	K14280
Gm26166	K14280
Gm23096	K14280
Gm23941	K14280
Gm22458	K14280
Gm25039	K14280
Gm25199	K14280
Gm25137	K14280
Gm24538	K14280
Gm22450	K14280
Gm25672	K14280
Gm22308	K14280
Gm23924	K14280
Gm23648	K14280
Rnu6	K14280
Tacc1	K14281
Tacc2	K14282
Tacc3	K14283
Nxf7	K14284
Nxf3	K14284
Nxf1	K14284
Nxf2	K14284
Nxt2	K14285
Nxt1	K14285
Etnppl	K14286
Xpot	K14288
Xpo5	K14289
Xpo1	K14290
Phax	K14291
Tgs1	K14292
Kpnb1	K14293
Pym1	K14294
Nup50	K14295
Nup153	K14296
Nup98	K14297
Rae1	K14298
Seh1l	K14299
Nup133	K14300
Nup107	K14301
Nup37	K14302
Nup160	K14303
Nup85	K14304
Nup43	K14305
Nup62	K14306
Nup54	K14308
Nup93	K14309
Nup205	K14310
Nup188	K14311
Nup155	K14312
Nup35	K14313
Nup210	K14314
Nup210l	K14314
Ndc1	K14315
Pom121	K14316
Pom121l2	K14316
Nup214	K14317
Nup88	K14318
Rangap1	K14319
Aaas	K14320
Paip1	K14322
Casc3	K14323
Sap18b	K14324
Sap18	K14324
Rnps1	K14325
Upf1	K14326
Upf2	K14327
Upf3a	K14328
Upf3b	K14328
Slc10a1	K14341
Slc10a2	K14342
Slc10a3	K14343
Slc10a5	K14343
Slc10a4	K14344
Slco2a1	K14345
Slc10a6	K14346
Slc10a7	K14347
Nceh1	K14349
Aadacl2fm2	K14350
Gm5709	K14350
Aadacl2	K14350
Aadacl2fm3	K14350
Aadacl3	K14351
Aadacl4fm4	K14351
Aadacl4fm5	K14351
Aadacl4fm1	K14351
Aadacl4	K14351
AAdacl4fm3	K14351
Aadacl4fm2	K14351
Slco2b1	K14352
Slco3a1	K14353
Slco4a1	K14354
Slco4c1	K14355
Slco5a1	K14356
Gm7133	K14357
Gm7135	K14357
Slco6d1	K14357
Slco6c1	K14357
Scrn2	K14358
Scrn1	K14358
Scrn3	K14358
Tmprss11c	K14359
Slc51a	K14360
Slc51b	K14361
Trem1	K14362
Treml1	K14363
Treml2	K14364
Fhl1	K14365
Papola	K14376
Papolg	K14376
Papolb	K14376
Oscar	K14377
Trem2	K14378
Acp5	K14379
Fhl2	K14380
Sqstm1	K14381
Slc5a2	K14382
Slc5a3	K14383
Slc5a4a	K14384
Slc5a4b	K14384
Slc5a5	K14385
Slc5a6	K14386
Slc5a7	K14387
Slc5a8	K14388
Slc5a12	K14388
Slc5a9	K14389
Slc5a10	K14390
Slc5a11	K14391
Acp1	K14394
Acp6	K14395
Pabpn1l	K14396
Pabpn1	K14396
Nudt21	K14397
Cpsf7	K14398
Cpsf6	K14398
Clp1	K14399
Pcf11	K14400
Cpsf1	K14401
Cpsf2	K14402
Cpsf3	K14403
Cpsf4	K14404
Fip1l1	K14405
Cstf1	K14406
Cstf2	K14407
Cstf2t	K14407
Cstf3	K14408
Smg7	K14409
Acp2	K14410
Msi1	K14411
Dazap1	K14411
Msi2	K14411
Rtcb	K14415
Hbs1l	K14416
Slc12a1	K14425
Slc12a3	K14426
Slc12a6	K14427
Slc12a4	K14427
Slc12a8	K14428
Slc12a9	K14429
Dqx1	K14433
Chd5	K14435
Chd6	K14436
Chd7	K14437
Chd9	K14438
Smarcad1	K14439
Smarcal1	K14440
Dhx36	K14442
Btg1	K14443
Btg2	K14443
Btg3	K14443
Btg1c	K14443
Tob1	K14443
Btg1b	K14443
Btg4	K14443
Tob2	K14443
Slc13a4	K14444
Slc13a1	K14444
Slc13a3	K14445
Slc13a2	K14445
Slc13a5	K14445
Lipf	K14452
Got1	K14454
Got1l1	K14454
Got2	K14455
Mogat2	K14457
Mogat1	K14458
Clps	K14460
Npc1l1	K14461
Apob	K14462
Mttp	K14463
Apol7c	K14480
Apol9a	K14480
Apol8	K14480
Apol10a	K14480
Apol7b	K14480
Apol10b	K14480
Apol11b	K14480
Apol11a	K14480
Apol7e	K14480
Apol9b	K14480
Apol6	K14480
Apol7a	K14480
Gm24826	K14483
Gm24949	K14483
Gm25203	K14483
Nat10	K14521
Rpp38	K14523
Rpp25	K14525
Rpp25l	K14525
Pop7	K14527
Rpp14	K14529
Rpp40	K14530
Taf9	K14535
Efl1	K14536
Gnl2	K14537
Gnl3l	K14538
Gnl3	K14538
Lsg1	K14539
Nol6	K14544
Rrp7a	K14545
Wdr43	K14546
Utp4	K14548
Utp15	K14549
Heatr1	K14550
Wdr75	K14552
Utp18	K14553
Wdr36	K14554
Tbl3	K14555
Wdr3	K14556
Utp6	K14557
Pwp2	K14558
Mphosph10	K14559
Imp3	K14560
Imp4	K14561
Tcof1	K14562
Fbl	K14563
Fbll1	K14563
Nop56	K14564
Nop58	K14565
Fcf1	K14566
Utp14b	K14567
Utp14a	K14567
Emg1	K14568
Bms1	K14569
Rexo5	K14570
Rexo1	K14570
Nvl	K14571
Mdn1	K14572
Rbm28	K14573
Sbds	K14574
Rmrp	K14576
Cmtr1	K14589
Cmtr2	K14590
Folh1	K14592
Sulf1	K14607
Sulf2	K14607
Oasl1	K14608
Oasl2	K14608
Slc19a1	K14609
Slc19a2	K14610
Slc19a3	K14610
Slc23a1	K14611
Slc23a3	K14612
Slc46a1	K14613
Slc46a2	K14614
Cblif	K14615
Cubn	K14616
Lmbrd1	K14617
Mmachc	K14618
Tcn2	K14619
Slc52a3	K14620
Plb1	K14621
Rbp2	K14622
Ccl12	K14624
Ccl2	K14624
Ccl20	K14625
Tigar	K14634
Slc18a3	K14636
Slc15a2	K14637
Slc15a4	K14638
Slc15a3	K14638
Slc15a5	K14639
Slc20a1	K14640
Slc20a2	K14640
Entpd7	K14643
Endou	K14648
Taf8	K14649
Taf3	K14650
Taf15	K14651
Ntan1	K14662
Pnpla7	K14676
Pnpla6	K14676
Acy1	K14677
Loxl1	K14678
Slc34a3	K14683
Slc34a1	K14683
Slc34a2	K14683
Slc25a41	K14684
Slc25a25	K14684
Slc25a24	K14684
Slc25a23	K14684
Slc25a54	K14684
Slc40a1	K14685
Slc31a1	K14686
Slc31a2	K14687
Slc30a1	K14688
Slc30a2	K14689
Slc30a3	K14690
Slc30a4	K14691
Slc30a7	K14692
Slc30a5	K14692
Slc30a6	K14693
Tmem163	K14694
Slc30a8	K14695
Slc30a9	K14696
Slc30a10	K14697
Slc26a1	K14700
Slc26a2	K14701
Slc26a4	K14702
Slc26a5	K14703
Slc26a6	K14704
Slc26a8	K14705
Slc26a9	K14706
Slc26a10	K14707
Slc26a11	K14708
Slc39a3	K14709
Slc39a2	K14709
Slc39a1	K14709
Slc39a4	K14710
Slc39a5	K14711
Slc39a6	K14712
Slc39a7	K14713
Slc39a8	K14714
Slc39a9	K14715
Slc39a10	K14716
Slc39a11	K14717
Slc39a12	K14718
Slc39a13	K14719
Slc39a14	K14720
Polr3e	K14721
Slc9a2	K14722
Slc9a5	K14723
Slc9a8	K14724
Slc9a9	K14725
Slc9c1	K14726
S100g	K14734
Heph	K14735
Hephl1	K14735
Trf	K14736
Steap1	K14737
Steap2	K14738
Mt1	K14739
Mt2	K14739
Mt3	K14740
Mt4	K14741
Dok1	K14752
Rack1	K14753
Mx1	K14754
Mx2	K14754
Carns1	K14755
Kl	K14756
Calb1	K14757
Naf1	K14763
Shq1	K14764
Ngdn	K14765
Nop14	K14766
Utp3	K14767
Wdr46	K14768
Utp11	K14769
Noc4l	K14771
Utp20	K14772
Utp23	K14773
Utp25	K14774
Rsl1d1	K14775
Ddx10	K14776
Ddx47	K14777
Ddx49	K14778
Ddx52	K14779
Dhx37	K14780
Aatf	K14782
Cmss1	K14784
Abt1	K14785
Kri1	K14786
Rbm19	K14787
Nol10	K14788
Nop9	K14790
Pwp1	K14791
Pdcd11	K14792
Rrp9	K14793
Rrp12	K14794
Rrp36	K14795
Bysl	K14797
Ltv1	K14798
Tsr1	K14799
Tsr2	K14800
Pdcd2	K14801
Pdcd2l	K14801
Atp8a1	K14802
Atp8a2	K14802
Ddx24	K14805
Ddx31	K14806
Ddx51	K14807
Ddx54	K14808
Ddx55	K14809
Ddx56	K14810
Mrto4-ps2	K14815
Mrto4	K14815
Zfp622	K14816
Dusp12	K14819
Brix1	K14820
Zfp593	K14821
Ccdc86	K14822
Ebna1bp2	K14823
Bop1	K14824
Tmed5	K14825
Tex10	K14827
Wdr18	K14829
Pak1ip1	K14830
Mak16	K14831
Cebpz	K14832
Noc2l	K14833
Noc3l	K14834
Nop2	K14835
Nol8	K14836
Rbm34	K14837
Nifk	K14838
Nop53	K14840
Wdr74	K14841
Nsa2	K14842
Pes1	K14843
Pum3	K14844
Dxo	K14845
Rpf1	K14846
Rpf2	K14847
Grwd1	K14848
Rrp1	K14849
Rrp1b	K14849
Rrp8	K14850
Nol12	K14851
Rrs1	K14852
Nle1	K14855
Sdad1	K14856
Ftsj3	K14857
Ppan	K14859
Tma16	K14860
Urb1	K14861
Urb2	K14862
Wdr12	K14863
Ftsj1	K14864
Snord14a	K14865
Snord14d	K14865
Snord14e	K14865
Snord14c	K14865
Gm22571	K14866
Gm22455	K14866
Gm23344	K14866
Gm22357	K14867
Gm23969	K14867
Snord1b	K14869
Snord1c	K14869
Snord1a	K14869
Gm23741	K14869
Gm24253	K14869
Snord2	K14870
Gm24134	K14874
Gm22879	K14874
Snord60	K14875
Snord57	K14877
Snora70	K14879
Gm26169	K14879
Gm23699	K14879
Gm22422	K14879
Gm24706	K14879
Gm26165	K14879
Gm22362	K14879
Gm24175	K14879
Snord59a	K14880
Snord33	K14881
Snord32a	K14881
Gm25855	K14882
Snord52	K14884
Gm26457	K14885
Snord80	K14886
Snord38a	K14887
Gm22980	K14887
Snord34	K14888
Gm26330	K14889
Gm26224	K14890
Snord42a	K14892
Snord42b	K14892
Gm23246	K14893
Gm22744	K14895
Snord11	K14896
Gm26287	K14896
Snord35a	K14899
Snord35b	K14899
Gm24452	K14900
Snord65	K14903
Snord104	K14904
Snord16a	K14906
Gm23136	K14906
Snord12	K14907
Gm23201	K14907
Gm25878	K14907
Snora73a	K14908
Snora73b	K14908
Gm26448	K14908
Snora21	K14909
Gm23795	K14909
Snora62	K14910
Gm24044	K14910
Snora52	K14911
Gm24888	K14914
Gm24698	K14914
Gm22673	K14914
Gm26397	K14916
Snord88a	K14917
Snord88c	K14917
Gm26247	K14917
Gm23991	K14917
Gm22620	K14918
Gm22192	K14919
Snord47	K14920
Snord15a	K14921
Snord15b	K14921
Snora34	K14922
Gm22806	K14922
Gm22353	K14922
Gm24313	K14923
Gm22581	K14923
Snora64	K14924
Gm26418	K14924
Gm22488	K14925
Gm24907	K14925
Gm22676	K14925
Gm22382	K14926
Gm22186	K14926
Gm24173	K14926
Gm26251	K14926
Gm25909	K14926
Gm23320	K14926
Gm22490	K14926
Snora16a	K14927
Gm26265	K14928
Gm22711	K14928
Gm24119	K14929
Gm25636	K14930
Gm23639	K14930
Gm23297	K14931
Gm23946	K14932
Snora74a	K14932
Gm24615	K14933
Snord19	K14934
Gm24916	K14934
Gm25777	K14935
Snora78	K14936
Khdrbs3	K14942
Mbnl2	K14943
Mbnl3	K14943
Mbnl1	K14943
Nova2	K14944
Nova1	K14944
Rbfox1	K14946
Rbfox3	K14946
Rbfox2	K14946
Esrp1	K14947
Esrp2	K14947
Ptbp2	K14948
Atp13a1	K14950
Atp13a4	K14951
Atp13a3	K14951
Atp13a5	K14951
Lsp1	K14957
Ksr1	K14958
Kmt2b	K14959
Cxxc1	K14960
Rbbp5	K14961
Wdr82	K14962
Wdr5	K14963
Wdr5b	K14963
Ash2l	K14964
Dpy30	K14965
Hcfc1	K14966
Men1	K14970
Ncoa6	K14971
Paxip1	K14972
Pagr1a	K14973
Slc38a1	K14990
Slc38a4	K14991
Slc38a5	K14992
Slc38a6	K14993
Slc38a7	K14994
Slc38a8	K14994
Slc38a9	K14995
Slc38a10	K14996
Slc38a11	K14997
Surf1	K14998
Dlgap1	K15008
Shank2	K15009
Shank1	K15009
Shank3	K15009
Homer1	K15010
Homer2	K15010
Homer3	K15010
Acsbg2	K15013
Acsbg3	K15013
Acsbg1	K15013
Slc29a2	K15014
Slc29a1	K15014
Slc29a3	K15014
Slc32a1	K15015
Eif1ad	K15025
Eif2a	K15026
Eif2d	K15027
Eif3k	K15028
Eif3l	K15029
Eif3m	K15030
Mterf1b	K15031
Mterf1a	K15031
Mterf3	K15031
Mterf4	K15031
Mterf2	K15031
Mrpl58	K15033
Vdac2	K15040
Vdac3	K15041
Kpna6	K15042
Kpna2	K15043
Kpna7	K15043
Agfg1	K15044
Rsad2	K15045
Ivns1abp	K15046
Hnrnpul1	K15047
Kalrn	K15048
Endod1	K15049
Exog	K15050
Chmp7	K15053
Tnfaip1	K15074
Kctd13	K15074
Kctd10	K15074
Mms19	K15075
Eloa	K15076
Slx1b	K15078
Slc25a16	K15084
Slc25a42	K15085
Slc25a1	K15100
Slc25a15	K15101
Slc25a2	K15101
Slc25a3	K15102
Ucp2	K15103
Ucp3	K15103
Slc25a11	K15104
Slc25a13	K15105
Slc25a12	K15105
Slc25a14	K15106
Slc25a30	K15106
Slc25a22	K15107
Slc25a18	K15107
Slc25a19	K15108
Slc25a29	K15109
Slc25a20	K15109
Slc25a21	K15110
Slc25a26	K15111
Slc25a27	K15112
Gm16867	K15113
Slc25a28	K15113
Slc25a37	K15113
Slc25a32	K15115
Slc25a36	K15116
Slc25a33	K15116
Slc25a34	K15117
Slc25a35	K15117
Slc25a38	K15118
Slc25a40	K15119
Slc25a39	K15119
Slc25a43	K15120
Slc25a44	K15121
Slc41a2	K15122
Slc41a3	K15122
Slc41a1	K15122
Slc25a47	K15123
Slc25a45	K15123
Slc25a48	K15124
Tada2b	K15127
Med6	K15128
Med8	K15129
Med11	K15131
Med17	K15133
Med18	K15135
Med19	K15137
Med22	K15139
Med28	K15141
Med29	K15142
Med30	K15143
Med1	K15144
Med4	K15146
Med7	K15148
Med9	K15149
Med10	K15151
Med21	K15152
Med31	K15153
Med14	K15156
Med15	K15157
Med16	K15159
Ccnc	K15161
Med12l	K15162
Med12	K15162
Med13	K15164
Med13l	K15164
Med23	K15166
Med24	K15167
Med25	K15168
Med26	K15169
Med27	K15170
Supt4b	K15171
Supt4a	K15171
Supt5	K15172
Ttf2	K15173
Paf1	K15174
Cdc73	K15175
Ctr9	K15176
Leo1	K15177
Gm7972	K15177
Rtf1	K15178
Nelfa	K15179
Nelfb	K15180
Nelfcd	K15181
Nelfe	K15182
Ell	K15183
Ell2	K15183
Ell3	K15183
Aff1	K15184
Aff4	K15185
Eaf2	K15186
Eaf1	K15186
Mllt1	K15187
Mllt3	K15187
Ccnt1	K15188
Ccnt2	K15188
Hexim1	K15189
Hexim2	K15189
Mepce	K15190
Larp7	K15191
Btaf1	K15192
Spty2d1	K15193
Aff2	K15194
Aff3	K15195
Brf1	K15196
Brf2	K15197
Bdp1	K15198
Gtf3c1	K15199
Gtf3c2	K15200
Gtf3c3	K15201
Gtf3c5	K15202
Gtf3c6	K15203
Snapc1	K15208
Snapc2	K15209
Snapc3	K15210
Snapc5	K15211
Taf1a	K15212
Taf1b	K15213
Taf1c	K15214
Taf1d	K15215
Rrn3	K15216
Baz2a	K15224
Ttf1	K15225
Josd2	K15235
Josd1	K15235
Helb	K15254
Pif1	K15255
Parp8	K15258
Parp6	K15258
Parp11	K15259
Parp12	K15259
Zc3hav1	K15259
Tiparp	K15259
Parp9	K15260
Parp14	K15261
Parp10	K15261
Bccip	K15262
Lyar	K15263
Nsun5	K15264
Tfb1m	K15266
Hfm1	K15271
Slc35a2	K15272
Slc35a3	K15272
Slc35a1	K15272
Slc35a4	K15273
Slc35a5	K15274
Slc35b1	K15275
Slc35b2	K15276
Slc35b3	K15277
Slc35b4	K15278
Slc35c1	K15279
Slc35c2	K15280
Slc35d1	K15281
Slc35d2	K15281
Slc35d3	K15281
Slc44a3	K15282
Slc35e1	K15283
Slc35e2	K15284
Slc35e3	K15285
Slc35e4	K15286
Slc35f1	K15287
Slc35f2	K15287
Slc35f3	K15288
Slc35f4	K15288
Slc35f5	K15289
Syt1	K15290
Rims1	K15291
Stxbp1	K15292
Unc13c	K15293
Unc13b	K15293
Unc13a	K15293
Cplx1	K15294
Cplx2	K15294
Cplx4	K15295
Cplx3	K15295
Napa	K15296
Rims2	K15297
Rims3	K15298
Rims4	K15299
Stxbp2	K15300
Stxbp3	K15301
Stxbp4	K15302
Akr7a5	K15303
Ranbp3	K15304
Vac14	K15305
Ranbp1	K15306
Gps2	K15307
Zfp36	K15308
Crtc1	K15309
Trp53inp1	K15310
Tsen2	K15322
Tsen34	K15323
Tsen15	K15324
Tsen54	K15326
Trmt2b	K15331
Trmt2a	K15332
Tarbp1	K15333
Nsun2	K15335
Trdmt1	K15336
Gen1	K15338
Dclre1a	K15340
Dclre1b	K15341
Plekhm2	K15348
Cenpx	K15360
Wdr48	K15361
Brip1	K15362
Fan1	K15363
Rmi2	K15365
Trak1	K15369
Plcl2	K15370
Trak2	K15374
Plcl1	K15375
Gphn	K15376
Slc44a5	K15377
Slc44a2	K15377
Slc44a4	K15377
Slc45a4	K15378
Slc45a2	K15378
Slc45a1	K15378
Slc45a3	K15379
Slc48a1	K15380
Slc49a4	K15381
Slc50a1	K15382
Qtrt2	K15407
Srpk1	K15409
Eef1d	K15410
Pilrb1	K15411
Pilra	K15411
Pilrb2	K15411
Cfp	K15412
Sp100	K15413
C1qbp	K15414
Eml4	K15420
Sergef	K15421
Ppp4c	K15423
Ppp4r1	K15424
Ppp4r2	K15425
Ppp4r4	K15426
Trmt5	K15429
Trmt11	K15430
Rtraf	K15433
Fam98b	K15434
Tnpo3	K15436
Aimp1	K15437
Aimp2	K15438
Eef1e1	K15439
Adat1	K15440
Adat2	K15441
Adat3	K15442
Wdr4	K15443
Trmt10a	K15445
Trmt10b	K15445
Trmt13	K15446
Trmt44	K15447
Trmt112	K15448
Tyw1	K15449
Tyw3	K15450
Lcmt2	K15451
Dph3	K15455
Gm47679	K15455
Kti12	K15456
Bnip3	K15464
Bnip3l-ps	K15465
Bnip3l	K15465
Bcl2l13	K15485
Caly	K15493
Ppp1r1b	K15494
Ppp6c	K15498
Ppp6r1	K15499
Ppp6r2	K15500
Ppp6r3	K15501
Ankrd28	K15502
Ankrd44	K15503
Ankrd52	K15504
Mrm1	K15507
Fmr1	K15516
Fxr1	K15516
Fxr2	K15516
Gm4952	K15517
Fn3k	K15522
Fn3krp	K15523
Faah	K15528
Agmo	K15537
Manea	K15538
Wdr33	K15542
Ssu72	K15544
Rprd1a	K15559
Rprd1b	K15559
Nsd1	K15588
Arnt2	K15589
Tfeb	K15590
Tfec	K15591
Etv4	K15592
Etv5	K15593
Cdk15	K15594
Cdk17	K15595
Cdk18	K15596
Kdm3a	K15601
Kdm3b	K15601
Prom2	K15602
Tcf12	K15603
Tcf4	K15603
Lyl1	K15604
Klf3	K15605
Tlx2	K15606
Tlx3	K15607
Pax2	K15608
Pbx2	K15609
Pbx3	K15610
Pbx4	K15611
Lmo2	K15612
Meis1	K15613
Six1	K15614
Six4	K15615
Eya1	K15616
Ldb1	K15617
Bcl6	K15618
Spint1	K15619
Golph3l	K15620
Golph3	K15620
Baiap3	K15621
Mlf1	K15622
Ss18	K15623
Ss18l1	K15623
Ssxb5	K15624
Nupr1	K15626
Aspscr1	K15627
Gdpgp1	K15630
Mocos	K15631
Pgm5	K15636
Pgam5	K15637
Hsd11b1	K15680
Pdzrn4	K15682
Pdzrn3	K15682
Nfxl1	K15683
Bfar	K15684
Cbll1	K15685
Mex3b	K15686
Mex3d	K15686
Mex3c	K15686
Mex3a	K15686
Mkrn3	K15687
Mkrn1	K15687
Mkrn2	K15687
Mul1	K15688
Neurl3	K15689
Rc3h2	K15690
Rc3h1	K15690
Rfwd3	K15691
Rnf13	K15692
Rnf26	K15693
Rnf43	K15694
Rnf103	K15695
Rnf114	K15697
Rnf121	K15698
Rnf122	K15699
Rnf146	K15700
Rnf130	K15701
Rnf133	K15702
Rnf139	K15703
Rnf149	K15704
Rnf152	K15705
Rnf167	K15706
Rnf170	K15707
Rnf180	K15708
Rnf187	K15709
Shprh	K15710
Hltf	K15711
Ttc3	K15712
Uhrf2	K15713
Znrf4	K15715
Zswim2	K15716
Prxl2b	K15717
Oga	K15719
N4bp2	K15720
Lpin1	K15728
Lpin2	K15728
Lpin3	K15728
Ptges	K15729
Ptges3-ps	K15730
Ptges3	K15730
Ctdsp1	K15731
Ctdsp2	K15731
Ctdspl	K15731
Ctdp1	K15732
Sdr16c5	K15734
Ces3b	K15743
Ces3a	K15743
Ces5a	K15743
Pgm2	K15779
Tdh	K15789
Dhtkd1	K15791
Gpsm2	K15837
Gpsm3	K15838
Gpsm1	K15839
Pdyn	K15840
Cdkal1	K15865
Arc	K15867
Tprkb	K15901
Lage3	K15902
Gon7	K15903
Inppl1	K15909
Akap8l	K15978
Snd1	K15979
Acad9	K15980
Pkia	K15985
Orai1	K16056
Orai2	K16057
Orai3	K16058
Stim1	K16059
Birc3	K16060
Birc2	K16060
Birc7	K16061
Ccl21b	K16062
Ccl21d	K16062
Ccl21a	K16062
Pias2	K16063
Pias3	K16064
Pias4	K16065
Adam11	K16067
Adam22	K16068
Adam29	K16069
Adam32	K16070
Adam7	K16071
Erc1	K16072
Mrs2	K16075
Alb	K16141
Hp	K16142
Crp	K16143
Afp	K16144
Muc16	K16145
Irs1	K16172
Mrps18b	K16174
Scrib	K16175
Akt1s1	K16184
Rragb	K16185
Rraga	K16185
Rragd	K16186
Rragc	K16186
Eif2ak1	K16194
Eif2ak2	K16195
Eif2ak4	K16196
Gm2423	K16197
Ywhaq	K16197
Ywhaz	K16197
Ywhab	K16197
Ywhag	K16198
Ywhah	K16198
Ntmt1	K16219
Hax1	K16220
